TradeID,UserID,StockID,OrderType,OrderMode,TradeDate,TradeTime,Quantity,PricePerShare,TotalValue,BrokerageFee,Exchange,Sector,TradeStatus,SettlementDate,Currency,StopLoss,TargetPrice,HoldingType
12170,359,192,Buy,Market,22-08-2024,06:51:18,901,1808.95,1629863.95,65.36,BSE,Banking,Cancelled,11-05-2025,INR,1777.35,1814.37,Delivery
12171,406,193,Buy,Limit,30-04-2025,00:23:51,561,1975.21,1108092.81,15.44,BSE,IT,Executed,30-07-2025,INR,1935.61,2013.28,Delivery
12172,373,130,Buy,StopLoss,03-06-2025,05:00:43,398,2741.2,1090997.6,51.84,BSE,Energy,Cancelled,26-01-2025,INR,2713.07,2765.75,Intraday
12173,17,39,Sell,Limit,11-05-2025,01:47:47,863,1135.04,979539.52,11.96,BSE,IT,Cancelled,15-08-2025,INR,1128.45,1168.97,F&O
12174,215,253,Buy,Market,27-12-2024,08:06:35,868,2191.07,1901848.76,81.37,BSE,Banking,Executed,09-07-2025,INR,2177.89,2230.46,Delivery
12175,228,155,Sell,StopLoss,05-09-2024,14:15:08,34,4176.07,141986.38,24.58,NSE,FMCG,Executed,03-09-2024,INR,4155.03,4198.72,F&O
12176,128,62,Sell,StopLoss,06-01-2025,11:16:38,55,1667.51,91713.05,60.93,NSE,Energy,Cancelled,14-12-2024,INR,1629.73,1673.7,Delivery
12177,178,292,Buy,StopLoss,05-04-2025,08:55:13,459,1029.58,472577.22,44.97,NSE,Auto,Executed,09-01-2025,INR,987.93,1048.18,Delivery
12178,182,270,Sell,Limit,07-12-2024,05:34:11,308,4793.57,1476419.56,90.08,BSE,Banking,Pending,19-10-2024,INR,4781.95,4828.07,Intraday
12179,249,57,Buy,Limit,07-02-2025,02:03:38,662,4216.07,2791038.34,66.37,NSE,Pharma,Cancelled,04-01-2025,INR,4174.03,4244.04,Intraday
12180,13,298,Sell,Market,16-12-2024,20:43:00,911,2226.47,2028314.17,26.16,NSE,Energy,Cancelled,10-02-2025,INR,2203.83,2241.84,Delivery
12181,288,79,Sell,Market,28-07-2025,00:33:37,823,4874.37,4011606.51,74.98,NSE,Auto,Pending,10-02-2025,INR,4865.05,4907.02,Intraday
12182,81,61,Sell,Market,23-02-2025,05:15:32,697,2600.36,1812450.92,98.3,BSE,Auto,Cancelled,18-02-2025,INR,2567.64,2626.5,Delivery
12183,79,60,Buy,Market,01-07-2025,15:54:06,371,873.03,323894.13,93.32,BSE,Auto,Executed,27-01-2025,INR,825.24,899.04,F&O
12184,411,208,Sell,StopLoss,05-10-2024,07:29:51,29,3650.9,105876.1,97.66,NSE,Banking,Pending,06-11-2024,INR,3607.01,3688.98,F&O
12185,393,34,Buy,Limit,04-03-2025,20:59:27,175,1813.95,317441.25,90.41,BSE,FMCG,Executed,18-05-2025,INR,1797.21,1822.19,Intraday
12186,178,97,Buy,Limit,17-09-2024,02:26:20,959,2446.97,2346644.23,84.27,BSE,FMCG,Cancelled,13-06-2025,INR,2441.11,2474.97,F&O
12187,269,90,Buy,Market,25-04-2025,11:29:11,377,1929.83,727545.91,9.79,NSE,FMCG,Pending,04-02-2025,INR,1920.59,1941.87,Intraday
12188,295,126,Sell,StopLoss,06-03-2025,21:02:38,372,3527.49,1312226.28,54.42,BSE,Auto,Cancelled,05-05-2025,INR,3514.54,3554.33,F&O
12189,277,1,Sell,Market,23-03-2025,18:23:12,656,3886.79,2549734.24,87.77,BSE,IT,Cancelled,28-07-2025,INR,3844.71,3901.61,F&O
12190,143,251,Sell,StopLoss,16-02-2025,04:54:53,591,3469.36,2050391.76,16.06,BSE,FMCG,Executed,13-09-2024,INR,3458.02,3491.06,Delivery
12191,485,255,Buy,Limit,17-10-2024,23:02:49,824,2595.82,2138955.68,20.53,NSE,Energy,Executed,27-02-2025,INR,2567.09,2610.9,F&O
12192,207,106,Sell,StopLoss,05-06-2025,09:00:21,390,4237,1652430,92.94,NSE,Energy,Cancelled,18-02-2025,INR,4203.56,4270.09,Intraday
12193,300,137,Sell,Limit,19-01-2025,13:41:22,144,2362.12,340145.28,29.43,BSE,FMCG,Executed,14-11-2024,INR,2343.07,2384.45,Delivery
12194,337,87,Sell,Market,05-10-2024,20:09:05,920,4914.33,4521183.6,29.54,NSE,FMCG,Cancelled,09-01-2025,INR,4890.44,4927.45,Intraday
12195,59,48,Sell,StopLoss,01-05-2025,11:56:57,300,2892.16,867648,95.83,NSE,IT,Pending,13-06-2025,INR,2871.7,2904.81,Intraday
12196,463,23,Sell,Market,13-04-2025,06:04:57,544,393.89,214276.16,73.95,BSE,Energy,Cancelled,23-02-2025,INR,363.08,414.51,F&O
12197,60,40,Sell,Limit,03-09-2024,20:02:11,671,1666.15,1117986.65,80.19,BSE,Banking,Cancelled,29-03-2025,INR,1632.6,1709.45,F&O
12198,226,44,Sell,Limit,15-01-2025,06:00:07,661,4913.96,3248127.56,5.98,NSE,IT,Cancelled,18-12-2024,INR,4905.25,4931.82,F&O
12199,268,4,Buy,Market,10-03-2025,23:13:58,713,1540.1,1098091.3,88.64,BSE,FMCG,Pending,27-08-2024,INR,1494.43,1557.65,F&O
12200,116,248,Buy,Limit,01-09-2024,13:12:38,960,4940.06,4742457.6,90.26,BSE,Auto,Cancelled,23-11-2024,INR,4897.58,4950.84,Intraday
12201,45,92,Buy,Market,04-12-2024,09:46:22,10,2981.24,29812.4,70.56,NSE,Auto,Pending,22-05-2025,INR,2964.11,3005.95,Delivery
12202,29,81,Sell,StopLoss,25-09-2024,14:52:55,927,2093.49,1940665.23,39.31,NSE,Energy,Cancelled,25-07-2025,INR,2082.84,2138.38,Intraday
12203,406,258,Sell,Limit,27-04-2025,05:03:25,950,3356.22,3188409,63.86,NSE,Energy,Executed,14-09-2024,INR,3319.43,3371.68,Delivery
12204,446,171,Buy,StopLoss,02-10-2024,20:45:02,509,3200.07,1628835.63,44.24,NSE,Auto,Pending,18-01-2025,INR,3174.74,3208.44,Delivery
12205,378,42,Sell,Market,07-12-2024,04:33:28,385,2960.67,1139857.95,19.29,NSE,Auto,Pending,27-08-2024,INR,2951.59,2998.34,Intraday
12206,16,118,Sell,Market,28-07-2025,21:37:18,2,156.65,313.3,74.14,BSE,Energy,Executed,12-11-2024,INR,138.11,169.68,Intraday
12207,435,48,Sell,Limit,11-03-2025,10:36:24,950,4629.81,4398319.5,34.69,NSE,IT,Executed,29-12-2024,INR,4584.92,4669.72,Intraday
12208,406,85,Buy,Limit,07-08-2025,17:31:07,838,1392.32,1166764.16,6.07,BSE,Energy,Executed,26-04-2025,INR,1385.49,1424.92,F&O
12209,75,12,Sell,StopLoss,22-07-2025,03:41:48,771,3898.8,3005974.8,63.11,NSE,IT,Pending,18-08-2025,INR,3856.21,3903.9,Intraday
12210,247,138,Sell,StopLoss,29-10-2024,09:44:20,665,681.8,453397,59.74,BSE,FMCG,Executed,03-03-2025,INR,635.71,700.52,Intraday
12211,24,217,Sell,Limit,28-12-2024,15:58:16,212,134.65,28545.8,84.64,BSE,Energy,Executed,29-05-2025,INR,85.89,167.3,F&O
12212,114,136,Sell,Limit,14-09-2024,23:56:32,187,1041.39,194739.93,85.72,NSE,Banking,Pending,22-11-2024,INR,1027.88,1069,Delivery
12213,20,286,Buy,Limit,18-08-2024,22:03:47,534,3590.24,1917188.16,70.21,NSE,Pharma,Pending,28-06-2025,INR,3546.7,3626.52,Intraday
12214,309,276,Buy,StopLoss,15-07-2025,07:10:47,69,2905.45,200476.05,92.94,BSE,FMCG,Cancelled,22-03-2025,INR,2877.51,2932.27,F&O
12215,121,244,Buy,StopLoss,05-06-2025,23:50:53,315,4121.83,1298376.45,48.89,BSE,FMCG,Executed,13-01-2025,INR,4072.71,4157.55,Delivery
12216,497,257,Sell,Market,10-07-2025,00:43:15,132,1457.15,192343.8,37.99,NSE,Energy,Cancelled,21-11-2024,INR,1447.42,1496.62,Intraday
12217,224,276,Buy,StopLoss,29-04-2025,20:16:27,763,2530.91,1931084.33,68.79,BSE,FMCG,Executed,15-05-2025,INR,2510.3,2575.72,Intraday
12218,310,272,Sell,Market,11-06-2025,08:14:05,549,468.86,257404.14,89.94,BSE,Energy,Cancelled,09-12-2024,INR,440.45,500.52,Intraday
12219,352,60,Sell,Market,29-06-2025,07:09:24,41,2213.83,90767.03,28.29,BSE,Auto,Cancelled,14-02-2025,INR,2167.59,2244.35,Delivery
12220,256,94,Sell,Market,16-06-2025,07:31:29,148,412.62,61067.76,64.77,NSE,FMCG,Executed,03-12-2024,INR,399.43,428.48,Intraday
12221,340,254,Sell,Market,07-08-2025,14:36:09,811,2880.37,2335980.07,89.96,BSE,Pharma,Pending,20-05-2025,INR,2865.28,2885.55,Delivery
12222,404,60,Buy,Market,05-04-2025,17:34:43,65,4497.74,292353.1,40.25,BSE,Auto,Cancelled,30-08-2024,INR,4464.78,4524.68,F&O
12223,280,83,Sell,Limit,08-11-2024,07:59:46,190,4466.66,848665.4,75.72,BSE,IT,Pending,16-07-2025,INR,4432.24,4486.92,Intraday
12224,309,168,Sell,Market,20-03-2025,18:18:36,412,3906.74,1609576.88,42.21,BSE,Banking,Cancelled,01-10-2024,INR,3876.15,3939.41,Intraday
12225,236,9,Sell,StopLoss,18-08-2025,11:29:22,26,1840.49,47852.74,34.65,NSE,Auto,Pending,11-10-2024,INR,1806.33,1855.97,Intraday
12226,422,71,Sell,Market,18-10-2024,15:05:32,722,4239.61,3060998.42,70.84,BSE,Pharma,Pending,31-07-2025,INR,4206.49,4264.54,Intraday
12227,265,235,Buy,Market,23-01-2025,11:31:06,107,2502.13,267727.91,13.99,NSE,FMCG,Executed,16-11-2024,INR,2495.22,2510.72,F&O
12228,389,161,Sell,Limit,22-02-2025,23:59:30,482,1394.11,671961.02,61.05,BSE,IT,Pending,29-11-2024,INR,1363.55,1435.91,F&O
12229,55,210,Buy,Market,28-08-2024,14:46:00,821,941.23,772749.83,72.33,BSE,FMCG,Executed,10-08-2025,INR,910.48,964.74,Intraday
12230,81,235,Sell,Limit,15-01-2025,13:12:07,781,257.83,201365.23,89.31,NSE,FMCG,Pending,15-07-2025,INR,212.53,293.68,Intraday
12231,19,134,Buy,Limit,28-07-2025,02:59:19,292,2266.84,661917.28,7.11,NSE,Auto,Cancelled,02-04-2025,INR,2251.72,2286.85,Intraday
12232,57,54,Sell,StopLoss,03-07-2025,04:35:03,223,2878.47,641898.81,75.76,BSE,Auto,Executed,04-07-2025,INR,2849.3,2902.31,F&O
12233,271,173,Buy,StopLoss,13-01-2025,05:05:37,805,3547.51,2855745.55,33.75,BSE,FMCG,Executed,07-06-2025,INR,3539.69,3570.85,F&O
12234,200,119,Buy,Market,06-10-2024,15:25:26,372,1374.58,511343.76,99.7,NSE,FMCG,Cancelled,30-07-2025,INR,1329.59,1403.44,Intraday
12235,11,213,Sell,StopLoss,26-09-2024,09:19:42,545,4487.9,2445905.5,36.57,NSE,Energy,Executed,01-08-2025,INR,4465.63,4521.27,Delivery
12236,60,255,Sell,StopLoss,07-09-2024,18:51:10,277,1214.59,336441.43,40.14,NSE,Energy,Executed,16-08-2025,INR,1205.63,1249.12,Delivery
12237,277,285,Buy,Market,25-05-2025,01:30:07,403,3662.79,1476104.37,18.76,BSE,Auto,Pending,21-10-2024,INR,3628.08,3677.1,F&O
12238,241,282,Buy,Limit,17-08-2025,18:57:56,648,2816.27,1824942.96,60.09,BSE,Energy,Cancelled,16-12-2024,INR,2778.54,2833.86,F&O
12239,19,243,Buy,Market,27-05-2025,00:55:09,294,1218.53,358247.82,21.94,BSE,FMCG,Pending,21-04-2025,INR,1206.91,1244.19,Delivery
12240,136,267,Sell,StopLoss,25-09-2024,13:19:35,660,3730.6,2462196,46.33,BSE,Energy,Executed,22-09-2024,INR,3699.19,3743.09,Intraday
12241,37,95,Sell,Market,16-10-2024,08:20:56,284,612.63,173986.92,76.75,BSE,Pharma,Cancelled,05-09-2024,INR,607.59,631.58,F&O
12242,51,152,Sell,Market,26-03-2025,11:24:08,116,1530.72,177563.52,16.37,BSE,IT,Pending,27-01-2025,INR,1523.84,1548.5,F&O
12243,140,161,Sell,Limit,30-08-2024,02:53:30,376,806.32,303176.32,24.26,BSE,IT,Executed,24-12-2024,INR,779.52,823.2,Delivery
12244,430,114,Buy,Market,14-05-2025,09:59:18,69,1031.42,71167.98,94.17,NSE,FMCG,Pending,02-07-2025,INR,992.59,1067.33,Intraday
12245,432,277,Sell,Market,13-08-2025,20:24:31,942,4071.87,3835701.54,34.47,BSE,Energy,Pending,29-07-2025,INR,4022.53,4093.9,Delivery
12246,210,171,Sell,Limit,20-12-2024,12:24:46,276,4689.97,1294431.72,20.42,NSE,Auto,Cancelled,28-05-2025,INR,4642.51,4707.36,Delivery
12247,251,94,Sell,Limit,18-04-2025,13:49:11,203,648.59,131663.77,40.54,NSE,FMCG,Cancelled,10-06-2025,INR,614.14,682.64,Intraday
12248,182,16,Sell,Limit,07-04-2025,03:40:30,35,4878.04,170731.4,96.52,BSE,IT,Executed,09-08-2025,INR,4855.94,4898.01,Intraday
12249,382,96,Buy,Market,01-03-2025,13:59:23,481,1509.29,725968.49,47.36,BSE,Pharma,Executed,25-09-2024,INR,1500.17,1530.59,Intraday
12250,58,257,Buy,Market,05-01-2025,21:43:54,992,738.61,732701.12,61.62,NSE,Energy,Executed,12-11-2024,INR,719.99,785.42,Intraday
12251,491,105,Buy,Market,20-05-2025,21:29:29,919,4706.26,4325052.94,75.89,NSE,IT,Executed,24-10-2024,INR,4667.52,4753.26,Delivery
12252,281,223,Buy,Limit,15-03-2025,12:09:29,618,4076.72,2519412.96,54.84,NSE,Pharma,Pending,26-09-2024,INR,4047.54,4091.75,Delivery
12253,487,47,Sell,StopLoss,02-02-2025,12:39:29,803,2128.75,1709386.25,74.15,NSE,FMCG,Pending,28-09-2024,INR,2102.35,2139.11,Delivery
12254,9,121,Sell,Market,30-04-2025,21:56:16,32,1260.47,40335.04,58.18,BSE,Energy,Executed,18-05-2025,INR,1216.16,1293.73,F&O
12255,435,272,Sell,StopLoss,19-12-2024,19:03:47,435,3367.09,1464684.15,52.96,BSE,Energy,Pending,25-04-2025,INR,3332.58,3406.91,Intraday
12256,358,278,Buy,StopLoss,17-11-2024,01:14:55,241,329.7,79457.7,72.29,NSE,Auto,Cancelled,04-07-2025,INR,287.43,346.44,Delivery
12257,168,149,Sell,StopLoss,26-12-2024,13:40:20,200,4914.94,982988,53.32,BSE,Energy,Cancelled,20-08-2024,INR,4885.18,4937.16,Intraday
12258,123,83,Buy,StopLoss,25-05-2025,21:28:58,109,2899.16,316008.44,59.96,BSE,IT,Executed,19-09-2024,INR,2879.73,2915.8,Intraday
12259,424,125,Sell,Limit,29-03-2025,15:04:17,173,3348.36,579266.28,73.05,NSE,Pharma,Executed,19-03-2025,INR,3309.63,3354.41,Intraday
12260,155,245,Sell,Limit,15-08-2025,21:16:57,737,2306.23,1699691.51,95.05,NSE,Energy,Executed,02-05-2025,INR,2257.15,2318.37,F&O
12261,144,158,Sell,StopLoss,24-12-2024,19:40:49,464,3156.14,1464448.96,55.44,BSE,Energy,Executed,13-01-2025,INR,3125.81,3165.09,Delivery
12262,348,232,Buy,Limit,26-10-2024,13:09:31,75,239.52,17964,98.51,BSE,Auto,Cancelled,26-12-2024,INR,210.38,254.13,Intraday
12263,456,64,Sell,Market,27-04-2025,20:37:09,173,3845.72,665309.56,7.34,NSE,Auto,Pending,15-01-2025,INR,3823.11,3894.84,Intraday
12264,101,183,Sell,Limit,09-02-2025,03:50:01,754,257.73,194328.42,35.16,BSE,Auto,Pending,24-04-2025,INR,215.85,272.92,Delivery
12265,8,199,Sell,Market,15-10-2024,16:52:52,52,2558.71,133052.92,68.89,BSE,IT,Executed,28-02-2025,INR,2530.53,2607.63,F&O
12266,162,269,Sell,StopLoss,02-09-2024,12:04:44,621,4111.07,2552974.47,57.27,NSE,Pharma,Pending,08-10-2024,INR,4094.94,4153.54,Intraday
12267,57,298,Sell,StopLoss,06-03-2025,12:19:18,150,2549.35,382402.5,56.27,NSE,Energy,Cancelled,26-10-2024,INR,2499.88,2592.83,F&O
12268,441,279,Sell,Market,20-04-2025,13:21:11,395,2307.73,911553.35,52.57,BSE,Banking,Pending,16-06-2025,INR,2261.95,2347.47,Delivery
12269,417,148,Buy,Market,02-12-2024,17:37:36,340,2614.83,889042.2,72.5,NSE,IT,Cancelled,03-07-2025,INR,2570.82,2633.31,Intraday
12270,24,65,Sell,StopLoss,01-02-2025,14:26:53,180,1423.91,256303.8,55.69,NSE,Energy,Cancelled,15-09-2024,INR,1392.63,1459.84,Delivery
12271,313,6,Buy,StopLoss,11-04-2025,22:01:12,924,2683.7,2479738.8,29.59,NSE,IT,Pending,27-02-2025,INR,2678.4,2694.83,F&O
12272,329,58,Sell,Market,06-03-2025,20:30:09,40,3114.78,124591.2,21.15,NSE,IT,Cancelled,04-01-2025,INR,3073.21,3133.08,Delivery
12273,208,245,Buy,Limit,30-06-2025,19:03:18,461,1753.25,808248.25,96.65,NSE,Energy,Cancelled,02-12-2024,INR,1706.7,1774.1,Intraday
12274,276,162,Buy,Market,31-07-2025,02:13:24,533,1272.18,678071.94,43.44,BSE,FMCG,Executed,26-08-2024,INR,1241.72,1321.75,Delivery
12275,38,19,Buy,StopLoss,21-05-2025,14:16:05,292,929.73,271481.16,43.52,BSE,Energy,Executed,09-03-2025,INR,888.05,952.43,Delivery
12276,32,88,Sell,Market,24-07-2025,10:48:05,742,3795.04,2815919.68,96.61,BSE,Auto,Pending,26-06-2025,INR,3747.55,3835.88,Delivery
12277,34,243,Buy,Market,19-05-2025,23:08:25,337,1997.88,673285.56,98.25,BSE,FMCG,Executed,24-01-2025,INR,1976.42,2024.01,Delivery
12278,242,81,Sell,StopLoss,07-05-2025,15:09:28,790,1129.66,892431.4,89.35,NSE,Energy,Cancelled,13-10-2024,INR,1121.14,1145.52,Delivery
12279,315,52,Buy,Limit,18-05-2025,12:47:26,599,1419.94,850544.06,82.31,BSE,IT,Pending,31-10-2024,INR,1404.03,1453.45,F&O
12280,173,169,Sell,Market,03-08-2025,01:55:03,957,4013,3840441,92.1,BSE,Banking,Pending,02-01-2025,INR,4004.02,4051.1,F&O
12281,291,253,Buy,Market,15-09-2024,20:36:42,807,1750.48,1412637.36,39.81,BSE,Banking,Executed,27-12-2024,INR,1710.23,1784.89,F&O
12282,392,89,Sell,Market,09-12-2024,13:20:41,979,4119.86,4033342.94,65.5,NSE,FMCG,Pending,22-07-2025,INR,4103.91,4127.72,Delivery
12283,78,35,Buy,Market,07-12-2024,12:24:07,546,3268.21,1784442.66,76.58,BSE,Auto,Executed,02-05-2025,INR,3232.12,3281.83,Intraday
12284,475,48,Sell,StopLoss,21-10-2024,04:03:50,947,2001.37,1895297.39,36.82,NSE,IT,Cancelled,01-06-2025,INR,1984.05,2031.95,F&O
12285,482,280,Sell,Limit,01-04-2025,08:46:22,463,3830.61,1773572.43,8.95,NSE,FMCG,Executed,26-10-2024,INR,3793.49,3843.33,Delivery
12286,413,214,Sell,Market,06-10-2024,06:40:02,320,528.51,169123.2,23.44,NSE,Pharma,Pending,30-09-2024,INR,488.35,556.46,Intraday
12287,116,81,Sell,Market,27-10-2024,20:55:21,613,3473.58,2129304.54,56.77,NSE,Energy,Executed,15-11-2024,INR,3450.61,3521.76,Delivery
12288,146,89,Sell,Limit,25-03-2025,17:33:45,997,4161.28,4148796.16,45.33,NSE,FMCG,Executed,05-12-2024,INR,4134.82,4177.52,Intraday
12289,121,95,Buy,StopLoss,21-09-2024,15:32:20,587,3767.36,2211440.32,48.06,BSE,Pharma,Cancelled,05-08-2025,INR,3748.03,3808.65,F&O
12290,124,216,Sell,Market,12-02-2025,00:22:05,317,3382.33,1072198.61,95.07,NSE,Auto,Executed,30-07-2025,INR,3355.07,3400.52,Delivery
12291,35,112,Sell,Limit,13-05-2025,14:28:08,4,427.34,1709.36,37.41,NSE,Pharma,Executed,20-05-2025,INR,414.12,454.4,F&O
12292,453,171,Buy,Market,01-05-2025,14:26:15,243,1959.58,476177.94,15.4,NSE,Auto,Cancelled,29-03-2025,INR,1944.97,2008.01,F&O
12293,338,154,Sell,Limit,27-11-2024,08:12:32,402,2119.41,852002.82,80.12,BSE,Pharma,Cancelled,21-03-2025,INR,2104.01,2142.84,Delivery
12294,473,178,Sell,StopLoss,01-05-2025,17:04:25,6,3079.78,18478.68,45.41,NSE,Auto,Cancelled,30-04-2025,INR,3036.39,3086.39,F&O
12295,130,295,Buy,Market,25-03-2025,16:40:34,777,2269.41,1763331.57,90.58,BSE,Pharma,Pending,26-05-2025,INR,2221.78,2291.14,Intraday
12296,303,292,Sell,Limit,18-09-2024,23:05:23,951,1999.46,1901486.46,35.24,NSE,Auto,Executed,30-07-2025,INR,1976.16,2037.16,Intraday
12297,275,234,Sell,Market,22-11-2024,02:08:05,646,4697.6,3034649.6,62.91,BSE,Energy,Pending,02-01-2025,INR,4665.16,4729.97,Intraday
12298,277,266,Sell,Limit,12-06-2025,06:08:49,264,1876.11,495293.04,50.38,NSE,Pharma,Cancelled,03-03-2025,INR,1831.01,1917,F&O
12299,5,3,Sell,StopLoss,17-07-2025,05:29:23,977,1109.2,1083688.4,58.25,NSE,Banking,Executed,23-09-2024,INR,1088.75,1125.33,Intraday
12300,456,162,Sell,Limit,22-12-2024,21:16:05,543,130.89,71073.27,26.25,BSE,FMCG,Pending,25-04-2025,INR,90.87,170.49,Intraday
12301,498,28,Buy,StopLoss,28-10-2024,08:55:51,381,1832.02,697999.62,15.76,BSE,IT,Cancelled,27-06-2025,INR,1790.72,1880.33,F&O
12302,444,194,Sell,Market,20-01-2025,14:21:38,425,1796.23,763397.75,49.93,BSE,Auto,Cancelled,28-08-2024,INR,1760.84,1830.95,Intraday
12303,385,32,Buy,Market,10-07-2025,13:17:46,286,246.78,70579.08,70.2,NSE,Pharma,Pending,05-03-2025,INR,199.75,277.72,Intraday
12304,8,189,Buy,StopLoss,31-01-2025,09:25:07,555,776.56,430990.8,99.32,BSE,Banking,Cancelled,10-01-2025,INR,726.93,782.54,Intraday
12305,264,96,Sell,StopLoss,27-10-2024,02:38:36,499,4475.06,2233054.94,96.57,BSE,Pharma,Cancelled,17-03-2025,INR,4450.56,4518.89,Intraday
12306,89,166,Buy,StopLoss,26-01-2025,09:52:46,365,1904.79,695248.35,69.52,BSE,Banking,Executed,27-02-2025,INR,1898.5,1920.23,F&O
12307,402,253,Buy,StopLoss,05-04-2025,09:18:16,354,667.52,236302.08,91.75,BSE,Banking,Pending,30-08-2024,INR,646.76,715.67,F&O
12308,50,25,Buy,StopLoss,27-02-2025,17:43:50,936,316.64,296375.04,90.77,BSE,Pharma,Cancelled,26-10-2024,INR,304.16,339.92,Delivery
12309,211,93,Sell,Limit,07-06-2025,15:33:28,758,753.59,571221.22,93.99,NSE,Energy,Pending,13-04-2025,INR,706.49,794.18,F&O
12310,292,158,Sell,StopLoss,10-06-2025,10:14:10,333,4139.53,1378463.49,39.13,BSE,Energy,Cancelled,30-12-2024,INR,4095.06,4157.25,Delivery
12311,338,268,Sell,Market,06-12-2024,20:11:28,120,3242.28,389073.6,12.12,BSE,Energy,Cancelled,06-01-2025,INR,3202.13,3262.28,Delivery
12312,386,91,Buy,Market,11-06-2025,11:18:42,910,3766.98,3427951.8,16.83,BSE,Energy,Executed,28-01-2025,INR,3732.6,3790.39,F&O
12313,52,5,Buy,StopLoss,20-03-2025,11:09:27,502,2684.48,1347608.96,18.25,NSE,IT,Cancelled,01-03-2025,INR,2658.83,2732.22,Delivery
12314,271,120,Sell,StopLoss,21-07-2025,04:05:43,301,2058.02,619464.02,67.82,NSE,FMCG,Cancelled,04-03-2025,INR,2032.54,2063.77,F&O
12315,133,193,Sell,StopLoss,22-02-2025,06:59:32,96,385.16,36975.36,29.9,BSE,IT,Pending,02-06-2025,INR,342.99,430.95,F&O
12316,251,120,Sell,Market,14-12-2024,17:07:00,764,3099.72,2368186.08,60.02,NSE,FMCG,Pending,17-10-2024,INR,3082.88,3123.08,F&O
12317,484,284,Sell,Market,29-04-2025,23:34:01,446,4831.83,2154996.18,49.28,NSE,Banking,Pending,27-01-2025,INR,4791.24,4876.21,F&O
12318,402,268,Sell,Market,16-05-2025,07:49:06,227,4894.87,1111135.49,98.2,BSE,Energy,Executed,29-06-2025,INR,4877.24,4936.31,Intraday
12319,469,90,Buy,StopLoss,13-05-2025,17:06:18,142,1294.97,183885.74,32.72,NSE,FMCG,Pending,05-08-2025,INR,1245.3,1332.11,Delivery
12320,187,142,Buy,Market,24-08-2024,07:53:47,742,3540.51,2627058.42,61.88,BSE,Energy,Pending,10-08-2025,INR,3491.15,3553.41,Delivery
12321,240,108,Sell,StopLoss,21-03-2025,21:37:55,414,1375.29,569370.06,18.95,NSE,Auto,Pending,06-08-2025,INR,1356.3,1421.1,Delivery
12322,149,155,Sell,StopLoss,20-05-2025,11:24:12,930,4894.25,4551652.5,15.99,NSE,FMCG,Executed,12-05-2025,INR,4854.86,4909.11,Delivery
12323,169,214,Buy,Limit,14-08-2025,04:58:26,594,4751.31,2822278.14,71.19,NSE,Pharma,Cancelled,25-02-2025,INR,4713.38,4798.11,Delivery
12324,76,106,Buy,Market,02-11-2024,15:32:19,768,1860.03,1428503.04,9.58,NSE,Energy,Cancelled,10-04-2025,INR,1847.19,1907,F&O
12325,235,16,Buy,Market,24-02-2025,07:35:38,805,1404.72,1130799.6,55.87,BSE,IT,Pending,09-12-2024,INR,1378.97,1411.28,F&O
12326,310,62,Buy,Limit,13-08-2025,11:50:25,569,1305.57,742869.33,88.41,NSE,Energy,Pending,09-05-2025,INR,1287.49,1321.55,F&O
12327,89,157,Sell,Limit,05-09-2024,13:36:13,407,54.98,22376.86,74.67,BSE,Auto,Executed,11-02-2025,INR,19.46,70.43,F&O
12328,375,279,Sell,StopLoss,04-10-2024,19:03:14,410,155.09,63586.9,91.96,BSE,Banking,Cancelled,30-06-2025,INR,107.48,188.02,Delivery
12329,248,174,Sell,StopLoss,06-02-2025,12:08:20,826,1201.31,992282.06,27.41,BSE,IT,Cancelled,05-06-2025,INR,1160.13,1240.43,Delivery
12330,416,22,Buy,Limit,15-07-2025,18:25:13,698,3449.61,2407827.78,42.46,BSE,FMCG,Cancelled,01-06-2025,INR,3407.09,3485.4,Intraday
12331,283,109,Buy,Limit,27-04-2025,14:27:11,134,4071.28,545551.52,47.02,BSE,Pharma,Pending,02-02-2025,INR,4034.83,4089.31,Intraday
12332,444,242,Sell,StopLoss,26-08-2024,14:33:39,110,2372.38,260961.8,46.49,NSE,Banking,Executed,13-04-2025,INR,2342.1,2416.6,F&O
12333,246,22,Buy,Limit,16-03-2025,01:41:57,608,2946.94,1791739.52,48.85,BSE,FMCG,Executed,16-06-2025,INR,2938.58,2972.13,F&O
12334,323,126,Buy,StopLoss,30-07-2025,11:13:30,369,3453.36,1274289.84,23.7,BSE,Auto,Cancelled,22-12-2024,INR,3416.19,3488.19,Delivery
12335,230,77,Buy,Limit,20-01-2025,11:00:50,530,1134.3,601179,40.43,BSE,Pharma,Pending,21-03-2025,INR,1115.34,1180.53,F&O
12336,130,246,Sell,StopLoss,21-03-2025,01:45:36,561,452.23,253701.03,14.16,NSE,Energy,Cancelled,10-10-2024,INR,443.86,488.76,Delivery
12337,440,11,Buy,StopLoss,20-10-2024,18:56:42,288,2570.74,740373.12,38.47,BSE,FMCG,Executed,10-08-2025,INR,2534.88,2584.16,Delivery
12338,318,22,Sell,Limit,22-07-2025,11:08:02,469,1863.23,873854.87,28.93,BSE,FMCG,Pending,30-08-2024,INR,1831.75,1883.02,Delivery
12339,220,297,Sell,StopLoss,14-05-2025,07:34:09,532,178.9,95174.8,73.82,NSE,IT,Cancelled,23-06-2025,INR,165.73,193.18,Intraday
